1.073348123867114055e+02,1.262969679327855488e+02,3.834027502143768373e+01,-1.068252306602012141e+02,8.374103305559509636e+01,3.343866216154935955e+01,3.632793054703768121e+01,-2.986758609538928155e+01,1.525877067659196129e+01,5.495828078319097898e+01,1.147570992226598463e+01,1.134053079701233315e+02,-9.840315312614558252e+01,1.094133209767485084e+02,-4.301441047579655219e+01,-8.693062060989568351e+00,-7.743047144609693078e+01,-6.107650797441513646e+01,1.089866005126746415e+02,1.313528735635931071e+02,2.419769046368929111e+01,-8.004920956646179775e+01,-4.165647187954746755e+01,7.465864738174546744e+01,-1.213422875757670383e+01,-7.346774103469545025e+01,4.980383715632979857e+01,-6.578597503198685104e+01,6.380815276448626783e+00,-4.228152825173168594e+01,4.958395030429299410e+00,-2.375883286099056235e+01,-6.819924703800037236e+00,-6.727372927110195633e+01,-7.749187248324223276e+01,6.127590005432292486e+01,9.345348876637712010e+01,-1.000443238024878667e+02,-1.082615343752062103e+02,-6.759038254615397534e+01,1.075592815760966516e+02,1.017522310198066293e+02,-1.351200418925368467e+02,5.620539448508682057e+01,3.393877264862543086e+01,7.033735366662450872e+01,-6.767584437320053325e+01,5.734473923788858940e+01,-6.614226306417596390e+01,-1.358499296716529443e+02,3.254209617045908942e+01,-5.010095509784168399e+01,-2.181377364163289201e+01,-2.190683979635613809e+01,-1.131999592734361073e+02,8.074646269598557069e+01,1.112473823631908658e+02,1.244456668640820283e+02,1.823958286357214575e+01,-1.095429770647433543e+02,-6.875002702164985635e+01,-1.747112755692981523e+01,-4.185452522616702709e+01,-1.244743303122612019e+02,1.050973937404832128e+02,-6.865902759846194670e+01,-3.100834017023304767e+01,-1.242934146898343073e+02,5.641994689034591204e+01,6.880987599937945731e+00,4.689357718474659720e+01,3.189135107707518202e+01,-9.463190132987227798e+01,9.780259876900396421e+01,-8.004127394636547876e+01,8.987860553137214481e+01,-7.245109176511502369e+01,9.222669048529836289e+01,5.784481819811544767e+01,5.747948967784818564e+01,-1.800399546734479728e+01,8.748572526514813319e+01,1.234763150973480208e+02,-5.820135783818827235e-01,-4.191687456712131876e+01,4.649524721617432022e+00,1.095094021118232632e+02,9.292969823642421545e+01,1.003845342170669284e+02,5.462196430280712889e+01,-9.076524416137004891e+00,-8.553939057482838848e+01,-9.660929031779265586e+01,1.099946300001751354e+02,-1.118733596424270615e+02,2.670989822500718702e+00,1.222646199344189455e+02,-7.751188286985812681e+01,-9.383924977476139873e+01,-1.151686672894562236e+02,1.001752594490916550e+02
1.262969679327855488e+02,1.558702271691316810e+02,3.280402287090687707e+01,-1.263182157665101926e+02,1.066223626126089528e+02,1.614087814826903866e+01,2.966485134098009624e+01,-1.303655092916540426e+01,4.623150699529651320e+01,4.354602360729217025e+01,-1.217841946216818982e+01,1.281194208131088601e+02,-1.057261525855622892e+02,1.334187110944958476e+02,-2.873427887821096505e+01,3.607909608052276784e+00,-1.087903888942304889e+02,-7.222096064747617561e+01,1.376319765510131390e+02,1.523350956002109342e+02,5.185764900241835562e+00,-1.008733552267587186e+02,-6.075049442645605069e+01,6.811753388281709931e+01,-1.751492180112359165e+01,-8.704913694960087867e+01,6.426675481584283034e+01,-7.107955368898319648e+01,-5.097912731925643648e+00,-6.423767924356135950e+01,2.235017832996525300e+01,-6.930668100297170398e+00,1.442423944891678822e+01,-5.687922692289733106e+01,-6.989495175169491858e+01,6.606262717215591351e+01,1.155050972946792029e+02,-1.027791362139185480e+02,-1.296572123128725593e+02,-5.924237313045287578e+01,1.333994957344610270e+02,1.271018965131434015e+02,-1.606267901703713790e+02,6.775951611920083906e+01,4.969492550490382143e+01,5.895873389379465834e+01,-8.942194293318476639e+01,8.412982849873887403e+01,-9.548556690332233643e+01,-1.616682681595459599e+02,3.774523113649452455e+01,-3.855017814263732845e+01,-4.871416293147861154e+01,-6.964083159297967285e+00,-1.465371195418210277e+02,1.151287315252780559e+02,1.234116371383504998e+02,1.429055472666782975e+02,3.646122995040080639e+01,-1.265656814924474816e+02,-7.351242004428418397e+01,-4.022613942089905237e+01,-7.370790567790690773e+01,-1.335320709600842122e+02,1.294831361876458686e+02,-5.790577623952962227e+01,-5.152248045445511337e+01,-1.492655803862303969e+02,7.215602826050020724e+01,2.768768882573693091e+01,5.063176496651615821e+01,2.696535286299594958e+01,-1.120538396441747011e+02,1.020038572143843396e+02,-8.813535665102980943e+01,1.001720793312501598e+02,-9.625495259877490639e+01,1.214194373777159228e+02,7.176715593737925758e+01,7.638994352509897112e+01,-2.109893214596928601e+01,7.956535936352139515e+01,1.535664461045667508e+02,1.606860042823133483e+01,-3.316268893615069402e+01,-1.750628018321411972e+01,1.225902764155840714e+02,1.258706385214563852e+02,1.030001746113733816e+02,4.281348467978442329e+01,-3.768641416793207810e+01,-8.617794789634054098e+01,-9.548829638763211847e+01,1.205670478636446035e+02,-1.263346219575679186e+02,1.982671152855615304e+01,1.466896427507768976e+02,-6.676705543823801747e+01,-1.111545986338956595e+02,-1.476742786091315338e+02,1.158507130786046559e+02
3.834027502143768373e+01,3.280402287090687707e+01,5.919392996144723185e+01,-4.655177594646576011e+01,4.248838076183977108e+01,5.115634800067187626e+01,2.668444258117736112e+00,-9.054564177860869734e+01,-4.334762397623262586e+01,6.682956333614400535e+01,3.104812394644635276e+01,4.794024572756480040e+01,-6.949672076331044934e+01,2.082532219254014194e+01,-6.819206975822962136e+01,-8.175121624463835701e+01,2.250373386727784464e+01,-1.493231301182475335e+01,9.281701338849014604e+00,4.319367816884243894e+01,4.308139736149296084e+01,2.780834839473197206e+01,5.506523613826700370e+01,9.756953880073463381e+01,5.482627549623958885e+01,2.184860728601158542e+01,4.534980559338329442e+01,1.175962416882116734e+01,7.852352516912463898e+01,-1.703814938083219133e+01,-6.541541841873713281e+01,-7.952426073026688869e+01,-6.716656434508526274e+01,-6.939204639212053394e+01,-7.705762921002066435e+01,6.661625460943299970e+01,-1.825771338269852251e+01,-4.302808193950906457e+01,-6.233140100977270492e+01,-6.649555950628948153e+01,-8.792355336308890656e+00,-1.355442749763591515e+01,-3.062058121726299120e+01,3.810401576415239333e+01,-1.552264163935915775e+01,5.106690398731108615e+01,-1.910669528868882594e+01,-3.697379229526887912e+01,4.301961311534399357e+01,-3.805562079009345666e+01,5.756253283817109434e+01,-9.663761462768263755e+01,6.291481762094028340e+01,-4.580785133825020239e+01,-6.345278583458323851e+00,-2.753063211435550528e+01,4.219410166085818048e+01,4.788324772067297630e+01,-6.463638840811169928e+01,-7.256544588606780621e+01,5.901524630741779021e+00,7.404011010390244962e+01,1.528178806157092495e+01,-6.883923107225409410e+01,1.097356101099213532e+01,-9.711580820462631891e+01,-1.357262638143113875e+01,-1.402333065628368303e+01,4.523016225349412878e+01,-7.294962470210062122e+01,-2.397863307860915683e+01,6.265784284945222993e+01,5.355267580263369354e+00,2.635443416013637119e+01,3.062802468387265442e+00,5.220122841397599700e+01,3.982889073479730513e+01,-4.345275398968078129e+00,3.805527311610498487e+01,3.605123772952843808e+01,3.811985005932668003e+01,7.251931580263533306e+01,8.241707837103813716e+00,-2.641163734286228504e+01,-8.995596611525681396e+01,5.559389968812376281e+01,5.963981713242947080e+01,-2.920713306731156322e+01,9.573570836000129702e+01,7.063789298465320599e+01,6.285814383556916596e+01,-9.564083806528276455e+01,-8.269531625983691470e+01,6.515260250201475856e+01,-1.874794003602816872e+01,-4.598254412297329452e+01,5.129733138558103889e+01,-6.910204856572710241e+01,2.020910973699125979e+00,4.070871885326209139e+00,3.466003637243956348e+01
-1.068252306602012141e+02,-1.263182157665101926e+02,-4.655177594646576011e+01,1.122210818916626920e+02,-1.037592014261753803e+02,-2.469635828904964114e+01,-1.577653337751397444e+01,4.053912223633179934e+01,-2.566247840082518650e+01,-5.231935975187649746e+01,5.454157595614724130e+00,-1.106206920869019683e+02,1.043604221683015965e+02,-1.038069157677549583e+02,4.193488680905435473e+01,3.225251068355094475e+01,7.074278856028418261e+01,5.762351526527575629e+01,-1.021386977416214563e+02,-1.255713895430528737e+02,-1.318582994858154933e+01,5.711740885485322394e+01,1.898112806156909471e+01,-8.453295607223995489e+01,-1.603529310111137107e+01,4.860977451689036855e+01,-7.507119999901873086e+01,4.093104636738011948e+01,-3.055994970600079341e+01,6.322617405926681045e+01,8.997206969328747306e+00,3.244375745386268761e+01,1.098568582848822039e+01,6.248522630847715931e+01,7.568242586976927555e+01,-7.852271428306440271e+01,-7.118164809388198933e+01,8.727704691677776339e+01,1.283335039865483225e+02,6.389728710811812107e+01,-8.808469842272299388e+01,-8.179603778145541071e+01,1.251019689855061330e+02,-6.853072336755502647e+01,-3.132205664087423003e+01,-5.675213663785618223e+01,7.758662836963347331e+01,-4.669649327001562256e+01,5.137587345199953859e+01,1.302186476668262856e+02,-5.854082087877327467e+01,6.267411882117680477e+01,1.466830142927460656e+01,1.787578549270877204e+01,1.076853125252853971e+02,-7.315608874190313315e+01,-1.034028592956646548e+02,-1.214413326531410178e+02,1.243411986287181747e-01,1.289010309572488495e+02,4.522977159764933219e+01,1.292292382055954647e+00,5.682648500444561535e+01,1.220194248278325233e+02,-9.622508185376787537e+01,7.407771372048436831e+01,5.257492767077307150e+01,1.091263227208551427e+02,-8.034442541818324912e+01,6.784497535300090476e+00,-2.039811382482650259e+01,-4.561141170942519807e+01,7.397617246496875509e+01,-8.006226848761008341e+01,5.723462193113648766e+01,-9.376458559121191172e+01,4.991322463076942739e+01,-8.615851660023852787e+01,-7.284199942725213361e+01,-7.948134807317154582e+01,-6.099994341396957509e+00,-8.022843577124129411e+01,-1.104304516958792846e+02,-6.734107046449929079e+00,5.985698012066073659e+01,-3.106779364007390853e+00,-1.129392205758925343e+02,-7.672688581793592277e+01,-1.129696631217082512e+02,-5.329354007877871879e+01,1.022248663142103453e+01,1.017862604721244537e+02,9.848708858234414265e+01,-1.130404180835627983e+02,9.443470996154529473e+01,7.393815932084972786e-01,-1.301527453777023879e+02,6.900044786221138793e+01,7.509099095351933784e+01,1.015146438830702209e+02,-9.664738596933491976e+01
8.374103305559509636e+01,1.066223626126089528e+02,4.248838076183977108e+01,-1.037592014261753803e+02,1.478708333838243902e+02,-3.072922657504996735e+01,-5.454317578089408158e+01,-2.610798475645673733e+01,8.302491967676301954e+01,8.430329729955863272e+00,-7.771204991732707867e+01,7.516323638736461987e+01,-8.573931130686538893e+01,7.358247713613977226e+01,-2.282308478424280196e+00,-6.895997355743142521e+01,-6.024470005843856057e+01,-3.801807702111255338e+01,7.385716297727871904e+01,8.276679591746156461e+01,-4.557379122954097284e+01,4.356839783466565308e+00,2.839717198873673709e+01,6.351276973461123987e+01,8.454899920867910623e+01,2.294723576101265294e+01,1.375678170911578491e+02,3.626741530394897950e+01,7.142501039160516996e+01,-1.249130444570054266e+02,-2.078362954034652432e+01,-1.824789429515444539e+01,1.141700369334254361e+01,-1.059891278593779873e+01,-2.905396967861522484e+01,1.007703589530730710e+02,7.704476423638276117e+00,-2.367473769895283908e+01,-1.604770180116680081e+02,-1.683051089068519701e+01,2.951621619176987110e+01,2.386340842302131193e+01,-7.587745996676159166e+01,8.931354356237223158e+01,3.057388096239202824e+01,-1.311609198321749759e+01,-9.989994033996377709e+01,3.104664760848897487e+01,-2.582575707405561971e+01,-9.018971138775376062e+01,1.175480789088162794e+02,-5.143189028124508155e+01,-2.571480978195775791e+01,1.955860787480659013e+01,-8.462174876938084367e+01,6.248239706400318738e+01,5.525846751762298936e+01,8.493071841618066742e+01,-2.742117509448998192e+01,-1.525022550702909996e+02,3.016833670115072152e+01,1.203745067266135393e+01,-1.144874874693886682e+02,-7.632946013035049759e+01,6.082602639609042683e+01,-3.895415905976837223e+01,-1.183661165047448947e+02,-5.288289672022629873e+01,1.378420335535130619e+02,-1.274912893435982042e+01,-5.709447953408499643e+01,5.840198660031025213e+01,-9.195862528677086090e+00,8.961610990613490202e+00,1.661091962047510151e+01,7.809193039987962948e+01,4.056378391151895357e+00,6.776665999044755040e+01,1.026981863943582738e+02,1.348234586263568531e+02,6.828761648286109676e+01,1.975285901361535679e+01,6.320642443972833746e+01,4.486798842463915804e+01,-7.159842455965224417e+01,-3.158560390020889130e+01,9.102924479498921073e+01,3.906219771017698861e+01,1.006474858872574032e+02,1.157630031301936846e+01,-4.856512037301534690e+01,-1.029117327974984306e+02,-5.983483700391666815e+01,8.691175800519700090e+01,-2.855518316943987855e+01,1.219721301783900458e+01,1.261319785634912307e+02,-6.391189657360644816e+00,-1.472987700322189042e+01,-5.844652836101408155e+01,6.607079923810914579e+01
3.343866216154935955e+01,1.614087814826903866e+01,5.115634800067187626e+01,-2.469635828904964114e+01,-3.072922657504996735e+01,1.074019919700650689e+02,8.123387226278899220e+01,-9.120114710855612827e+01,-1.168078996795876918e+02,1.004738558974803055e+02,1.176685216542417862e+02,5.647262710907989458e+01,-6.119987123569426757e+01,2.283232282814315539e+01,-9.967896653788946537e+01,-3.364901888706550892e+01,3.723696569860875627e+01,-2.020188566928403162e+01,7.325095914652560936e+00,5.480655453832164170e+01,1.071527180552904213e+02,-2.212920679384979294e+01,1.098971706091962730e+01,9.288940940916901923e+01,-2.455456985105191237e+01,-4.669482839187361378e+01,-4.023243894751436045e+01,-6.985715509681899960e+01,2.664727093417467074e+01,6.857373414876894913e+01,-5.105980528417930486e+01,-8.446404755696602251e+01,-8.869884465676219065e+01,-1.090971406935189094e+02,-1.061047086948479716e+02,2.208456639622018969e+01,3.020302533528082733e+01,-9.331794990751477314e+01,1.860788717011305771e+00,-1.007421371748116172e+02,2.728407661606150469e+01,2.356073478436380597e+01,-4.785354932791001659e+01,-3.341311755665839378e+00,-2.517101843183765197e+01,1.175883877715541246e+02,2.800451430231244032e+01,-3.748934025684497584e+01,3.578771230728553121e+01,-4.369073191992427496e+01,-2.060168716687149626e+01,-8.734509975021640571e+01,8.086399976453631666e+01,-8.364982182534569688e+01,5.386182927732348524e+00,-4.484472436187287769e+01,6.773110906740136272e+01,5.411244874710379804e+01,-3.645863538865400244e+01,-1.671978328036424699e+01,-7.202829811195177001e+01,6.082609248103215549e+01,9.821273620804331017e+01,-8.570497407655798838e+01,2.026982448481539478e+01,-1.092095287348862627e+02,7.458117663906297423e+01,-4.340873488902134625e+01,-3.639151558155066368e+01,-6.502057538822207050e+01,6.172196187671286793e+01,3.658509026539069708e+01,-4.682855724761313354e+01,8.985588600782365631e+01,-6.916439637234080351e+01,4.377035794228665821e+01,-1.198007023113889957e+00,-1.334913437526316571e+01,-1.423986577180142987e+01,-4.425265909155329780e+01,-3.282228257530938720e+01,1.175238612070998130e+02,2.352880614314143770e+01,-7.264687530882139299e+01,-5.952333156814203363e+01,9.407315532898276444e+01,5.270006347124731150e+01,-1.962186918975589833e+01,7.630625065632128212e+01,1.010352456866946369e+02,1.082806044129075929e+02,-6.547244540817652592e+01,-9.621298124777526084e+01,6.275893978064135581e+01,-6.874374943869541710e+01,-6.159531385517423274e+01,1.996052001822967270e+01,-1.200915077982394763e+02,-4.433273310732772643e+01,-6.404718715374034588e+00,4.127220405269127923e+01
3.632793054703768121e+01,2.966485134098009624e+01,2.668444258117736112e+00,-1.577653337751397444e+01,-5.454317578089408158e+01,8.123387226278899220e+01,1.196558606612428122e+02,-7.176231106675025728e+00,-8.536436394330048927e+01,5.902878399993589653e+01,1.152834163615371637e+02,5.498828437621868659e+01,-2.672984337193237891e+01,4.524710642657282023e+01,-5.156463523178300079e+01,5.973035260757770715e+01,-8.044751469256407717e+00,-3.080029328047708503e+01,3.882850290247917258e+01,6.631699379868166488e+01,8.883866652336409686e+01,-9.723445923619399878e+01,-7.324599112773226750e+01,1.633169863852658565e+01,-1.124369321341552421e+02,-1.242883695342137429e+02,-8.828946691007739389e+01,-1.415076668969626326e+02,-6.563922745520996216e+01,9.188026620690618529e+01,2.150496991046105677e+01,-1.137620386218092605e+01,-2.687922711956844068e+01,-7.053498717232085369e+01,-6.019261147149015301e+01,-3.252440793848256817e+01,1.004791269999265211e+02,-1.032402971788278592e+02,2.960590124804889811e+01,-6.484138903132105725e+01,8.714945743045039706e+01,8.632062041227899840e+01,-7.449513100939110188e+01,-3.020956709949708952e+01,1.417371159823456406e+00,1.098670122494315819e+02,3.206301465102477266e+01,1.948529941919013453e+01,-2.988639699275261208e+01,-6.061224572095544261e+01,-8.825612270244582191e+01,-1.890456167169345392e+00,1.462107892349296634e+01,-5.438616553028180078e+01,-2.688953091265969775e+01,3.485794823381899832e+00,7.572902848940427134e+01,5.679266272917077885e+01,4.359963727554635682e+01,2.018951844618376867e+01,-1.361640521207785071e+02,-2.290045127036407280e+01,8.830131043895866583e+01,-6.735420930859518762e+01,5.237001344969664274e+01,-3.230016343651863053e+01,1.009486642259229257e+02,-8.577151951722005663e+01,-7.965221049096099648e+01,1.368564599400756876e+01,1.391543120554222241e+02,-2.245324958446781238e+01,-1.074833320609201763e+02,1.237450064582573646e+02,-1.323791571659628801e+02,2.420071867558917944e+01,-7.962265271118590704e+01,2.273222116753885658e+01,-4.284559359910858234e+01,-7.739558661250480043e+01,-1.024058122536990822e+02,8.388341735257745313e+01,6.510202539680103939e+01,-5.822878347152823153e+01,2.520920205334135034e+01,4.781831521266620655e+01,3.405894420217386909e+01,3.970415781940113931e+01,1.182289405885626543e+01,5.425687894431710845e+01,5.144310924954474729e+01,6.681975680797245687e+00,-4.887408626731109251e+01,3.913950823395990852e+01,-1.108460766397716100e+02,-1.729971229738264071e+01,1.226008477468245772e+01,-8.797737963168405884e+01,-9.854428958704065167e+01,-5.330529804388554993e+01,4.770866927610550334e+01
-2.986758609538928155e+01,-1.303655092916540426e+01,-9.054564177860869734e+01,4.053912223633179934e+01,-2.610798475645673733e+01,-9.120114710855612827e+01,-7.176231106675025728e+00,1.577261520603269105e+02,9.876992382127161818e+01,-1.077700990123960736e+02,-6.802929292599868916e+01,-4.713796657025512360e+01,8.696934938313857799e+01,-5.740269704383109683e-01,1.147054226395005827e+02,1.331651048011902390e+02,-6.813571161414543553e+01,6.315460037497743429e+00,1.942027431155707617e+01,-3.385115037698297158e+01,-8.129637008822307109e+01,-6.609862400811212524e+01,-1.032283148426188859e+02,-1.501691636443191271e+02,-8.187217188757772135e+01,-5.136634642240519355e+01,-3.823638982449615753e+01,-3.011721061480264439e+01,-1.266030930012786939e+02,-5.725432451028899195e+00,1.169467861725132423e+02,1.384592195281802560e+02,1.249224323032826049e+02,1.087470567318131032e+02,1.170453863287659715e+02,-8.554324935062666668e+01,5.397259944735363035e+01,4.917690475933368077e+01,5.427378158030531807e+01,1.022053247990355374e+02,4.324900674820654700e+01,4.964426472143281899e+01,1.261528819514759547e+01,-3.806098066245881739e+01,4.133421130890803141e+01,-7.676119164327148781e+01,-2.084553786823954979e-01,8.541361142874069401e+01,-9.729887436279068424e+01,2.316866560812293585e+01,-6.889008063231952406e+01,1.580517732846338959e+02,-1.269554408472190801e+02,8.220078348337077045e+01,-2.664229137422897153e+01,7.809581549153412539e+01,-4.068207605863342025e+01,-4.307029265073099822e+01,1.168251714551242344e+02,7.431911339792850413e+01,-2.138910339108004166e+01,-1.395588469454220899e+02,-5.956828691702872902e+01,8.141497744706170181e+01,1.367415382028363879e+01,1.567140882810523408e+02,-8.093024490016397010e+00,-1.063236391614556453e+01,-3.725313213521197042e+01,1.343482614517120055e+02,4.210631583722063453e+01,-9.472823521638554212e+01,-3.216497993074462158e+01,-2.150312113240537926e+01,-2.153089315525774339e+01,-5.915142454579667231e+01,-8.619631696122891640e+01,3.955636040938547637e+01,-3.447933072796682552e+01,-2.217488002533384162e+01,-5.763881151377245260e+01,-1.067190434632232012e+02,2.139310624173943154e+01,5.650332583344932402e+01,1.411326720520630715e+02,-1.071556219904139056e+02,-6.583055829365791567e+01,7.807096812457184853e+01,-1.313565854279593452e+02,-1.144717699164959015e+02,-1.287288516009051023e+02,1.338185006321554056e+02,1.167214551196856718e+02,-7.640091824956910216e+01,2.727831336979582133e+00,8.675618751000932605e+01,-4.176475907547909117e+01,1.054181652915809480e+02,-2.686624564137110127e+01,-4.022381767453954637e+01,-2.802668310630087944e+01
1.525877067659196129e+01,4.623150699529651320e+01,-4.334762397623262586e+01,-2.566247840082518650e+01,8.302491967676301954e+01,-1.168078996795876918e+02,-8.536436394330048927e+01,9.876992382127161818e+01,1.562353008935392609e+02,-9.572671816501286912e+01,-1.431597644938838414e+02,-1.019813546101377710e+01,2.369674797952579226e+01,3.001696397453606835e+01,1.014236592047357561e+02,3.731024042150232845e+01,-9.072505972419313025e+01,-7.455535887025344977e+00,4.982357854507984740e+01,1.139758131596046553e+00,-1.219830501138103784e+02,-1.571543680501875073e+01,-3.714762491079481777e+01,-7.502617120359570890e+01,2.777671871173424023e+01,2.165796183963872679e+01,7.922064479857358776e+01,5.706506565080896110e+01,-2.948868523533494823e+01,-1.106495731493812400e+02,6.761047480969145340e+01,9.355206597517239686e+01,1.085375528732696750e+02,9.930753493832470724e+01,8.977236368334317262e+01,5.835955918538418885e+00,1.288022416551044458e+01,6.310378060417417601e+01,-5.834643587562678846e+01,8.903499247448857545e+01,2.504496588687006664e+01,2.666270701248025432e+01,-1.208461497192742939e+01,3.485875788922217566e+01,5.035551886446167202e+01,-1.086283652483021314e+02,-7.185548055231845410e+01,8.015989736849041947e+01,-8.428917703657890570e+01,-1.715464406979861423e+01,4.578265738798086204e+01,8.210114222503220560e+01,-1.158704987514099969e+02,9.357095048732485054e+01,-6.823556542352835663e+01,1.031485675607289494e+02,-2.530151531249833852e+01,-1.619950388950925912e+00,5.664773141687880553e+01,-3.632037516982657621e+01,5.735873448314721657e+01,-8.840071441021139265e+01,-1.474314859553651615e+02,3.994709057681690467e+01,3.131212457044136244e+01,9.834987817256435960e+01,-1.127049760231792845e+02,-1.262574856154826008e+01,7.738108928996720692e+01,8.699620560128639113e+01,-5.752789373863454614e+01,-2.834246403380726065e+01,8.677392559353393153e+00,-6.130314515560932875e+01,4.696560404966893998e+01,-6.675699605229162614e+00,-3.961266173742637164e+01,6.747354259921112885e+01,4.952751260280631129e+01,8.756970074048690833e+01,3.413970719377240215e+01,-9.775706596288958394e+01,3.777733821060090946e+01,9.176208616734204782e+01,5.164097948727611964e+01,-1.163273784293273394e+02,-7.579932194679663837e+00,7.938215520267448255e+01,-4.085204309241676413e+01,-9.652592459212597475e+01,-1.425863785932772601e+02,3.528138721715721005e+01,6.720337719467762838e+01,-1.965840812324831077e+01,2.691777793628454418e+01,7.940820842380071554e+01,3.873439214132821462e+01,1.065681470202930115e+02,5.711828493504320647e+00,-5.605593293235743602e+01,1.804823325778080800e+00
5.495828078319097898e+01,4.354602360729217025e+01,6.682956333614400535e+01,-5.231935975187649746e+01,8.430329729955863272e+00,1.004738558974803055e+02,5.902878399993589653e+01,-1.077700990123960736e+02,-9.572671816501286912e+01,1.066967275064385205e+02,9.381256049647875273e+01,7.573524957023013826e+01,-8.679954369079560195e+01,4.068669874103489548e+01,-1.050608312929953740e+02,-6.052816884162663769e+01,2.208785209965139273e+01,-2.905246086531029448e+01,2.566131893602592484e+01,7.498719515480107134e+01,9.492690808205614417e+01,-1.417733670183960371e+01,2.534944809821850242e+01,1.193204284098059844e+02,7.593298445381262418e+00,-3.016158272382807937e+01,-3.024288947197142363e-01,-4.739179096922943302e+01,5.404231617587153380e+01,3.246000478054720872e+01,-6.281800771783341020e+01,-9.688246505662235109e+01,-9.126823639207333372e+01,-1.157194337277679637e+02,-1.189926152417234846e+02,5.330914679596648398e+01,2.575942381689415939e+01,-9.590270110575492879e+01,-3.904630960574581167e+01,-1.085270981173935070e+02,3.096161988049096792e+01,2.551487345155440778e+01,-6.551236849489139047e+01,2.270681669969574301e+01,-1.878380434742387450e+01,1.121455711218102493e+02,7.662496624857650929e-01,-3.205350311944140174e+01,3.127138168308720623e+01,-6.595896998799750577e+01,1.661956190004737977e+01,-1.111866207338394759e+02,7.877805377969148992e+01,-8.020136807558338887e+01,-1.698477630907205338e+01,-2.804777067925820688e+01,8.032633759477043611e+01,7.561732164167739256e+01,-5.036254586657785381e+01,-5.701748918310814673e+01,-5.239944876563954779e+01,7.077228429341161586e+01,6.651711065972911285e+01,-1.071045484793064162e+02,3.417958131888929074e+01,-1.300420315100731159e+02,3.918312919125273908e+01,-5.371871268379425146e+01,2.931992182436805372e+00,-7.521057062708868557e+01,3.401160177744849022e+01,5.752694673967982908e+01,-4.180360828140265284e+01,8.431728580597743417e+01,-5.372347256697251794e+01,6.574986345247521058e+01,5.122094255669230378e+00,3.555878704118590861e+00,1.543104681546792811e+01,-6.215378372436816790e+00,-6.427024137484583122e+00,1.260707494836593128e+02,3.873026779767585026e+01,-6.058899633259803608e+01,-8.716521619735962645e+01,8.923322121069752200e+01,7.786026533563841667e+01,-8.972885246110447355e+00,1.099335447629048019e+02,1.089243390169742014e+02,9.999854322273449725e+01,-1.000689907629669477e+02,-1.175297269957119397e+02,8.743430834207393332e+01,-6.945846753159295872e+01,-6.164715670696975280e+01,5.274773549703606079e+01,-1.246401143840382986e+02,-4.181350077139052956e+01,-2.158450953830978847e+01,5.763499301437568789e+01
