x_1,x_2,u_pred
6.465454545454544899e+00,2.668282828282828589e+00,5.735716223716735840e-01
6.465454545454544899e+00,2.565656565656565746e+00,5.563613176345825195e-01
6.465454545454544899e+00,2.463030303030303791e+00,5.385684370994567871e-01
6.465454545454544899e+00,2.360404040404040948e+00,5.202133655548095703e-01
6.465454545454544899e+00,2.257777777777778105e+00,5.013186931610107422e-01
6.465454545454544899e+00,2.155151515151516151e+00,4.819048047065734863e-01
6.465454545454544899e+00,2.052525252525253308e+00,4.619948863983154297e-01
6.465454545454544899e+00,1.949898989898990465e+00,4.416134953498840332e-01
6.465454545454544899e+00,1.847272727272727622e+00,4.207836389541625977e-01
6.465454545454544899e+00,1.744646464646464779e+00,3.995313048362731934e-01
6.465454545454544899e+00,1.642020202020201936e+00,3.778821229934692383e-01
6.465454545454544899e+00,1.539393939393939092e+00,3.558622598648071289e-01
6.465454545454544899e+00,1.436767676767678026e+00,3.334990143775939941e-01
6.465454545454544899e+00,1.334141414141415183e+00,3.108192682266235352e-01
6.465454545454544899e+00,1.231515151515152340e+00,2.878509759902954102e-01
6.465454545454544899e+00,1.128888888888889497e+00,2.646225690841674805e-01
6.465454545454544899e+00,1.026262626262626654e+00,2.411615848541259766e-01
6.465454545454544899e+00,9.236363636363638108e-01,2.174974679946899414e-01
6.465454545454544899e+00,8.210101010101009678e-01,1.936579942703247070e-01
6.465454545454544899e+00,7.183838383838399011e-01,1.696720123291015625e-01
6.465454545454544899e+00,6.157575757575770581e-01,1.455684900283813477e-01
6.465454545454544899e+00,5.131313131313142151e-01,1.213759779930114746e-01
6.465454545454544899e+00,4.105050505050513721e-01,9.712105989456176758e-02
6.465454545454544899e+00,3.078787878787885290e-01,7.283353805541992188e-02
6.465454545454544899e+00,2.052525252525256860e-01,4.853940010070800781e-02
6.465454545454544899e+00,1.026262626262628430e-01,2.426558732986450195e-02
6.465454545454544899e+00,0.000000000000000000e+00,3.772974014282226562e-05
6.696363636363636296e+00,1.016000000000000014e+01,-2.574920654296875000e-05
6.696363636363636296e+00,1.005737373737373730e+01,2.491736412048339844e-02
6.696363636363636296e+00,9.954747474747474456e+00,4.982709884643554688e-02
6.696363636363636296e+00,9.852121212121211613e+00,7.468199729919433594e-02
6.696363636363636296e+00,9.749494949494948770e+00,9.945726394653320312e-02
6.696363636363636296e+00,9.646868686868687703e+00,1.241297721862792969e-01
6.696363636363636296e+00,9.544242424242424860e+00,1.486752033233642578e-01
6.696363636363636296e+00,9.441616161616162017e+00,1.730704307556152344e-01
6.696363636363636296e+00,9.338989898989899174e+00,1.972907781600952148e-01
6.696363636363636296e+00,9.236363636363636331e+00,2.213131189346313477e-01
6.696363636363636296e+00,9.133737373737373488e+00,2.451145648956298828e-01
6.696363636363636296e+00,9.031111111111110645e+00,2.686715126037597656e-01
6.696363636363636296e+00,8.928484848484849579e+00,2.919614315032958984e-01
6.696363636363636296e+00,8.825858585858586736e+00,3.149619102478027344e-01
6.696363636363636296e+00,8.723232323232323893e+00,3.376514911651611328e-01
6.696363636363636296e+00,8.620606060606061050e+00,3.600077629089355469e-01
6.696363636363636296e+00,8.517979797979798207e+00,3.820103406906127930e-01
6.696363636363636296e+00,8.415353535353535364e+00,4.036380052566528320e-01
6.696363636363636296e+00,8.312727272727272521e+00,4.248707294464111328e-01
6.696363636363636296e+00,8.210101010101009678e+00,4.456889629364013672e-01
6.696363636363636296e+00,8.107474747474746835e+00,4.660726785659790039e-01
6.696363636363636296e+00,8.004848484848483992e+00,4.860030412673950195e-01
6.696363636363636296e+00,7.902222222222222925e+00,5.054614543914794922e-01
6.696363636363636296e+00,7.799595959595960082e+00,5.244296789169311523e-01
6.696363636363636296e+00,7.696969696969697239e+00,5.428897142410278320e-01
6.696363636363636296e+00,7.594343434343434396e+00,5.608245134353637695e-01
6.696363636363636296e+00,7.491717171717171553e+00,5.782161951065063477e-01
6.696363636363636296e+00,7.389090909090909598e+00,5.950483083724975586e-01
6.696363636363636296e+00,7.286464646464646755e+00,6.113041639328002930e-01
6.696363636363636296e+00,7.183838383838383912e+00,6.269685029983520508e-01
6.696363636363636296e+00,7.081212121212121957e+00,6.420248746871948242e-01
6.696363636363636296e+00,6.978585858585859114e+00,6.564582586288452148e-01
6.696363636363636296e+00,6.875959595959596271e+00,6.702541708946228027e-01
6.696363636363636296e+00,6.773333333333333428e+00,6.833975315093994141e-01
6.696363636363636296e+00,6.670707070707070585e+00,6.958746910095214844e-01
6.696363636363636296e+00,6.568080808080808630e+00,7.076728343963623047e-01
6.696363636363636296e+00,6.465454545454545787e+00,7.187784314155578613e-01
6.696363636363636296e+00,6.362828282828282944e+00,7.291789054870605469e-01
6.696363636363636296e+00,6.260202020202020989e+00,7.388628125190734863e-01
6.696363636363636296e+00,6.157575757575758146e+00,7.478188872337341309e-01
6.696363636363636296e+00,6.054949494949495303e+00,7.560367584228515625e-01
6.696363636363636296e+00,5.952323232323232460e+00,7.635057568550109863e-01
6.696363636363636296e+00,5.849696969696969617e+00,7.702173590660095215e-01
6.696363636363636296e+00,5.747070707070707662e+00,7.761621475219726562e-01
6.696363636363636296e+00,5.644444444444444819e+00,7.813328504562377930e-01
6.696363636363636296e+00,5.541818181818181976e+00,7.857221961021423340e-01
6.696363636363636296e+00,5.439191919191920022e+00,7.893239259719848633e-01
6.696363636363636296e+00,5.336565656565657179e+00,7.921323180198669434e-01
6.696363636363636296e+00,5.233939393939394336e+00,7.941422462463378906e-01
6.696363636363636296e+00,5.131313131313131493e+00,7.953499555587768555e-01
6.696363636363636296e+00,5.028686868686868650e+00,7.957522869110107422e-01
6.696363636363636296e+00,4.926060606060606695e+00,7.953458428382873535e-01
6.696363636363636296e+00,4.823434343434343852e+00,7.941307425498962402e-01
6.696363636363636296e+00,4.720808080808081009e+00,7.921049594879150391e-01
6.696363636363636296e+00,4.618181818181819054e+00,7.892691493034362793e-01
6.696363636363636296e+00,4.515555555555556211e+00,7.856239080429077148e-01
6.696363636363636296e+00,4.412929292929293368e+00,7.811714410781860352e-01
6.696363636363636296e+00,4.310303030303030525e+00,7.759139537811279297e-01
6.696363636363636296e+00,4.207676767676767682e+00,7.698556780815124512e-01
6.696363636363636296e+00,4.105050505050505727e+00,7.630012035369873047e-01
6.696363636363636296e+00,4.002424242424242884e+00,7.553551197052001953e-01
6.696363636363636296e+00,3.899797979797980041e+00,7.469241023063659668e-01
6.696363636363636296e+00,3.797171717171718086e+00,7.377157211303710938e-01
6.696363636363636296e+00,3.694545454545455243e+00,7.277377843856811523e-01
6.696363636363636296e+00,3.591919191919192400e+00,7.169991135597229004e-01
6.696363636363636296e+00,3.489292929292929557e+00,7.055107355117797852e-01
6.696363636363636296e+00,3.386666666666666714e+00,6.932825446128845215e-01
6.696363636363636296e+00,3.284040404040404759e+00,6.803271770477294922e-01
6.696363636363636296e+00,3.181414141414141916e+00,6.666569709777832031e-01
6.696363636363636296e+00,3.078787878787879073e+00,6.522865295410156250e-01
6.696363636363636296e+00,2.976161616161617118e+00,6.372298598289489746e-01
6.696363636363636296e+00,2.873535353535354275e+00,6.215031743049621582e-01
6.696363636363636296e+00,2.770909090909091432e+00,6.051241159439086914e-01
6.696363636363636296e+00,2.668282828282828589e+00,5.881087183952331543e-01
6.696363636363636296e+00,2.565656565656565746e+00,5.704771876335144043e-01
6.696363636363636296e+00,2.463030303030303791e+00,5.522478818893432617e-01
6.696363636363636296e+00,2.360404040404040948e+00,5.334424376487731934e-01
6.696363636363636296e+00,2.257777777777778105e+00,5.140820741653442383e-01
6.696363636363636296e+00,2.155151515151516151e+00,4.941892623901367188e-01
6.696363636363636296e+00,2.052525252525253308e+00,4.737863540649414062e-01
6.696363636363636296e+00,1.949898989898990465e+00,4.528985023498535156e-01
6.696363636363636296e+00,1.847272727272727622e+00,4.315500855445861816e-01
6.696363636363636296e+00,1.744646464646464779e+00,4.097661972045898438e-01
6.696363636363636296e+00,1.642020202020201936e+00,3.875738382339477539e-01
6.696363636363636296e+00,1.539393939393939092e+00,3.649998903274536133e-01
6.696363636363636296e+00,1.436767676767678026e+00,3.420717716217041016e-01
6.696363636363636296e+00,1.334141414141415183e+00,3.188172578811645508e-01
6.696363636363636296e+00,1.231515151515152340e+00,2.952646613121032715e-01
6.696363636363636296e+00,1.128888888888889497e+00,2.714430689811706543e-01
6.696363636363636296e+00,1.026262626262626654e+00,2.473812103271484375e-01
6.696363636363636296e+00,9.236363636363638108e-01,2.231088876724243164e-01
6.696363636363636296e+00,8.210101010101009678e-01,1.986550092697143555e-01
6.696363636363636296e+00,7.183838383838399011e-01,1.740493178367614746e-01
6.696363636363636296e+00,6.157575757575770581e-01,1.493210792541503906e-01
6.696363636363636296e+00,5.131313131313142151e-01,1.245003938674926758e-01
6.696363636363636296e+00,4.105050505050513721e-01,9.961408376693725586e-02
6.696363636363636296e+00,3.078787878787885290e-01,7.469320297241210938e-02
6.696363636363636296e+00,2.052525252525256860e-01,4.976516962051391602e-02
6.696363636363636296e+00,1.026262626262628430e-01,2.485686540603637695e-02
6.696363636363636296e+00,0.000000000000000000e+00,-3.635883331298828125e-06
6.927272727272726804e+00,1.016000000000000014e+01,-3.218650817871093750e-06
6.927272727272726804e+00,1.005737373737373730e+01,2.552878856658935547e-02
6.927272727272726804e+00,9.954747474747474456e+00,5.102634429931640625e-02
6.927272727272726804e+00,9.852121212121211613e+00,7.646489143371582031e-02
6.927272727272726804e+00,9.749494949494948770e+00,1.018208265304565430e-01
6.927272727272726804e+00,9.646868686868687703e+00,1.270703077316284180e-01
6.927272727272726804e+00,9.544242424242424860e+00,1.521890163421630859e-01
6.927272727272726804e+00,9.441616161616162017e+00,1.771526336669921875e-01
6.927272727272726804e+00,9.338989898989899174e+00,2.019370794296264648e-01
6.927272727272726804e+00,9.236363636363636331e+00,2.265187501907348633e-01
6.927272727272726804e+00,9.133737373737373488e+00,2.508738040924072266e-01
6.927272727272726804e+00,9.031111111111110645e+00,2.749792337417602539e-01
6.927272727272726804e+00,8.928484848484849579e+00,2.988115549087524414e-01
6.927272727272726804e+00,8.825858585858586736e+00,3.223489522933959961e-01
6.927272727272726804e+00,8.723232323232323893e+00,3.455679416656494141e-01
6.927272727272726804e+00,8.620606060606061050e+00,3.684477806091308594e-01
6.927272727272726804e+00,8.517979797979798207e+00,3.909664154052734375e-01
6.927272727272726804e+00,8.415353535353535364e+00,4.131027460098266602e-01
6.927272727272726804e+00,8.312727272727272521e+00,4.348362684249877930e-01
6.927272727272726804e+00,8.210101010101009678e+00,4.561467170715332031e-01
6.927272727272726804e+00,8.107474747474746835e+00,4.770138263702392578e-01
6.927272727272726804e+00,8.004848484848483992e+00,4.974185228347778320e-01
6.927272727272726804e+00,7.902222222222222925e+00,5.173410177230834961e-01
6.927272727272726804e+00,7.799595959595960082e+00,5.367631912231445312e-01
6.927272727272726804e+00,7.696969696969697239e+00,5.556663274765014648e-01
6.927272727272726804e+00,7.594343434343434396e+00,5.740320682525634766e-01
6.927272727272726804e+00,7.491717171717171553e+00,5.918427705764770508e-01
6.927272727272726804e+00,7.389090909090909598e+00,6.090809106826782227e-01
6.927272727272726804e+00,7.286464646464646755e+00,6.257299184799194336e-01
6.927272727272726804e+00,7.183838383838383912e+00,6.417733430862426758e-01
6.927272727272726804e+00,7.081212121212121957e+00,6.571938991546630859e-01
6.927272727272726804e+00,6.978585858585859114e+00,6.719770431518554688e-01
6.927272727272726804e+00,6.875959595959596271e+00,6.861064434051513672e-01
6.927272727272726804e+00,6.773333333333333428e+00,6.995675563812255859e-01
6.927272727272726804e+00,6.670707070707070585e+00,7.123462557792663574e-01
6.927272727272726804e+00,6.568080808080808630e+00,7.244281172752380371e-01
6.927272727272726804e+00,6.465454545454545787e+00,7.358000874519348145e-01
6.927272727272726804e+00,6.362828282828282944e+00,7.464495301246643066e-01
6.927272727272726804e+00,6.260202020202020989e+00,7.563642263412475586e-01
6.927272727272726804e+00,6.157575757575758146e+00,7.655323147773742676e-01
6.927272727272726804e+00,6.054949494949495303e+00,7.739434838294982910e-01
6.927272727272726804e+00,5.952323232323232460e+00,7.815874218940734863e-01
6.927272727272726804e+00,5.849696969696969617e+00,7.884544730186462402e-01
6.927272727272726804e+00,5.747070707070707662e+00,7.945357561111450195e-01
6.927272727272726804e+00,5.644444444444444819e+00,7.998239398002624512e-01
6.927272727272726804e+00,5.541818181818181976e+00,8.043112158775329590e-01
6.927272727272726804e+00,5.439191919191920022e+00,8.079913854598999023e-01
6.927272727272726804e+00,5.336565656565657179e+00,8.108586072921752930e-01
6.927272727272726804e+00,5.233939393939394336e+00,8.129082322120666504e-01
6.927272727272726804e+00,5.131313131313131493e+00,8.141368627548217773e-01
6.927272727272726804e+00,5.028686868686868650e+00,8.145406246185302734e-01
6.927272727272726804e+00,4.926060606060606695e+00,8.141170144081115723e-01
6.927272727272726804e+00,4.823434343434343852e+00,8.128652572631835938e-01
6.927272727272726804e+00,4.720808080808081009e+00,8.107848763465881348e-01
6.927272727272726804e+00,4.618181818181819054e+00,8.078751564025878906e-01
6.927272727272726804e+00,4.515555555555556211e+00,8.041377067565917969e-01
6.927272727272726804e+00,4.412929292929293368e+00,7.995756864547729492e-01
6.927272727272726804e+00,4.310303030303030525e+00,7.941901683807373047e-01
6.927272727272726804e+00,4.207676767676767682e+00,7.879859209060668945e-01
6.927272727272726804e+00,4.105050505050505727e+00,7.809676527976989746e-01
6.927272727272726804e+00,4.002424242424242884e+00,7.731409668922424316e-01
6.927272727272726804e+00,3.899797979797980041e+00,7.645124197006225586e-01
6.927272727272726804e+00,3.797171717171718086e+00,7.550885677337646484e-01
6.927272727272726804e+00,3.694545454545455243e+00,7.448787689208984375e-01
6.927272727272726804e+00,3.591919191919192400e+00,7.338922023773193359e-01
6.927272727272726804e+00,3.489292929292929557e+00,7.221390008926391602e-01
6.927272727272726804e+00,3.386666666666666714e+00,7.096296548843383789e-01
6.927272727272726804e+00,3.284040404040404759e+00,6.963772773742675781e-01
6.927272727272726804e+00,3.181414141414141916e+00,6.823946237564086914e-01
6.927272727272726804e+00,3.078787878787879073e+00,6.676951646804809570e-01
6.927272727272726804e+00,2.976161616161617118e+00,6.522948741912841797e-01
6.927272727272726804e+00,2.873535353535354275e+00,6.362094879150390625e-01
6.927272727272726804e+00,2.770909090909091432e+00,6.194556355476379395e-01
6.927272727272726804e+00,2.668282828282828589e+00,6.020516157150268555e-01
6.927272727272726804e+00,2.565656565656565746e+00,5.840163826942443848e-01
6.927272727272726804e+00,2.463030303030303791e+00,5.653692483901977539e-01
6.927272727272726804e+00,2.360404040404040948e+00,5.461320877075195312e-01
6.927272727272726804e+00,2.257777777777778105e+00,5.263261198997497559e-01
6.927272727272726804e+00,2.155151515151516151e+00,5.059738159179687500e-01
6.927272727272726804e+00,2.052525252525253308e+00,4.850992560386657715e-01
6.927272727272726804e+00,1.949898989898990465e+00,4.637267589569091797e-01
6.927272727272726804e+00,1.847272727272727622e+00,4.418810009956359863e-01
6.927272727272726804e+00,1.744646464646464779e+00,4.195886254310607910e-01
6.927272727272726804e+00,1.642020202020201936e+00,3.968763947486877441e-01
6.927272727272726804e+00,1.539393939393939092e+00,3.737710714340209961e-01
6.927272727272726804e+00,1.436767676767678026e+00,3.503015041351318359e-01
6.927272727272726804e+00,1.334141414141415183e+00,3.264958858489990234e-01
6.927272727272726804e+00,1.231515151515152340e+00,3.023830056190490723e-01
6.927272727272726804e+00,1.128888888888889497e+00,2.779929637908935547e-01
6.927272727272726804e+00,1.026262626262626654e+00,2.533547878265380859e-01
6.927272727272726804e+00,9.236363636363638108e-01,2.284991145133972168e-01
6.927272727272726804e+00,8.210101010101009678e-01,2.034559249877929688e-01
6.927272727272726804e+00,7.183838383838399011e-01,1.782552599906921387e-01
6.927272727272726804e+00,6.157575757575770581e-01,1.529272198677062988e-01
6.927272727272726804e+00,5.131313131313142151e-01,1.275031566619873047e-01
6.927272727272726804e+00,4.105050505050513721e-01,1.020109057426452637e-01
6.927272727272726804e+00,3.078787878787885290e-01,7.648098468780517578e-02
6.927272727272726804e+00,2.052525252525256860e-01,5.094289779663085938e-02
6.927272727272726804e+00,1.026262626262628430e-01,2.542510628700256348e-02
6.927272727272726804e+00,0.000000000000000000e+00,-4.544854164123535156e-05
7.158181818181818201e+00,1.016000000000000014e+01,1.978874206542968750e-05
7.158181818181818201e+00,1.005737373737373730e+01,2.611494064331054688e-02
7.158181818181818201e+00,9.954747474747474456e+00,5.217313766479492188e-02
7.158181818181818201e+00,9.852121212121211613e+00,7.816994190216064453e-02
7.158181818181818201e+00,9.749494949494948770e+00,1.040809154510498047e-01
7.158181818181818201e+00,9.646868686868687703e+00,1.298815011978149414e-01
7.158181818181818201e+00,9.544242424242424860e+00,1.555470228195190430e-01
7.158181818181818201e+00,9.441616161616162017e+00,1.810538768768310547e-01
7.158181818181818201e+00,9.338989898989899174e+00,2.063767910003662109e-01
7.158181818181818201e+00,9.236363636363636331e+00,2.314918041229248047e-01
7.158181818181818201e+00,9.133737373737373488e+00,2.563756704330444336e-01
7.158181818181818201e+00,9.031111111111110645e+00,2.810044288635253906e-01
7.158181818181818201e+00,8.928484848484849579e+00,3.053550720214843750e-01
7.158181818181818201e+00,8.825858585858586736e+00,3.294045925140380859e-01
7.158181818181818201e+00,8.723232323232323893e+00,3.531301021575927734e-01
7.158181818181818201e+00,8.620606060606061050e+00,3.765096664428710938e-01
7.158181818181818201e+00,8.517979797979798207e+00,3.995217084884643555e-01
7.158181818181818201e+00,8.415353535353535364e+00,4.221441745758056641e-01
7.158181818181818201e+00,8.312727272727272521e+00,4.443562030792236328e-01
7.158181818181818201e+00,8.210101010101009678e+00,4.661374092102050781e-01
7.158181818181818201e+00,8.107474747474746835e+00,4.874668121337890625e-01
7.158181818181818201e+00,8.004848484848483992e+00,5.083250999450683594e-01
7.158181818181818201e+00,7.902222222222222925e+00,5.286915302276611328e-01
7.158181818181818201e+00,7.799595959595960082e+00,5.485483407974243164e-01
7.158181818181818201e+00,7.696969696969697239e+00,5.678752660751342773e-01
7.158181818181818201e+00,7.594343434343434396e+00,5.866538286209106445e-01
7.158181818181818201e+00,7.491717171717171553e+00,6.048656702041625977e-01
7.158181818181818201e+00,7.389090909090909598e+00,6.224936246871948242e-01
7.158181818181818201e+00,7.286464646464646755e+00,6.395186185836791992e-01
7.158181818181818201e+00,7.183838383838383912e+00,6.559250950813293457e-01
7.158181818181818201e+00,7.081212121212121957e+00,6.716950535774230957e-01
7.158181818181818201e+00,6.978585858585859114e+00,6.868129968643188477e-01
7.158181818181818201e+00,6.875959595959596271e+00,7.012624144554138184e-01
7.158181818181818201e+00,6.773333333333333428e+00,7.150275707244873047e-01
7.158181818181818201e+00,6.670707070707070585e+00,7.280949950218200684e-01
7.158181818181818201e+00,6.568080808080808630e+00,7.404493093490600586e-01
7.158181818181818201e+00,6.465454545454545787e+00,7.520769238471984863e-01
7.158181818181818201e+00,6.362828282828282944e+00,7.629649639129638672e-01
7.158181818181818201e+00,6.260202020202020989e+00,7.731006145477294922e-01
7.158181818181818201e+00,6.157575757575758146e+00,7.824727296829223633e-01
7.158181818181818201e+00,6.054949494949495303e+00,7.910694479942321777e-01
7.158181818181818201e+00,5.952323232323232460e+00,7.988806366920471191e-01
7.158181818181818201e+00,5.849696969696969617e+00,8.058968782424926758e-01
7.158181818181818201e+00,5.747070707070707662e+00,8.121085762977600098e-01
7.158181818181818201e+00,5.644444444444444819e+00,8.175092935562133789e-01
7.158181818181818201e+00,5.541818181818181976e+00,8.220898509025573730e-01
7.158181818181818201e+00,5.439191919191920022e+00,8.258455991744995117e-01
7.158181818181818201e+00,5.336565656565657179e+00,8.287692070007324219e-01
7.158181818181818201e+00,5.233939393939394336e+00,8.308570981025695801e-01
7.158181818181818201e+00,5.131313131313131493e+00,8.321051001548767090e-01
7.158181818181818201e+00,5.028686868686868650e+00,8.325100541114807129e-01
7.158181818181818201e+00,4.926060606060606695e+00,8.320699930191040039e-01
7.158181818181818201e+00,4.823434343434343852e+00,8.307831287384033203e-01
7.158181818181818201e+00,4.720808080808081009e+00,8.286495804786682129e-01
7.158181818181818201e+00,4.618181818181819054e+00,8.256694674491882324e-01
7.158181818181818201e+00,4.515555555555556211e+00,8.218441009521484375e-01
7.158181818181818201e+00,4.412929292929293368e+00,8.171762824058532715e-01
7.158181818181818201e+00,4.310303030303030525e+00,8.116679191589355469e-01
7.158181818181818201e+00,4.207676767676767682e+00,8.053240776062011719e-01
7.158181818181818201e+00,4.105050505050505727e+00,7.981495857238769531e-01
7.158181818181818201e+00,4.002424242424242884e+00,7.901496291160583496e-01
7.158181818181818201e+00,3.899797979797980041e+00,7.813314795494079590e-01
7.158181818181818201e+00,3.797171717171718086e+00,7.717020511627197266e-01
7.158181818181818201e+00,3.694545454545455243e+00,7.612707614898681641e-01
7.158181818181818201e+00,3.591919191919192400e+00,7.500457167625427246e-01
7.158181818181818201e+00,3.489292929292929557e+00,7.380392551422119141e-01
7.158181818181818201e+00,3.386666666666666714e+00,7.252615690231323242e-01
7.158181818181818201e+00,3.284040404040404759e+00,7.117247581481933594e-01
7.158181818181818201e+00,3.181414141414141916e+00,6.974435448646545410e-01
7.158181818181818201e+00,3.078787878787879073e+00,6.824300289154052734e-01
7.158181818181818201e+00,2.976161616161617118e+00,6.667008996009826660e-01
7.158181818181818201e+00,2.873535353535354275e+00,6.502721309661865234e-01
7.158181818181818201e+00,2.770909090909091432e+00,6.331606507301330566e-01
7.158181818181818201e+00,2.668282828282828589e+00,6.153853535652160645e-01
7.158181818181818201e+00,2.565656565656565746e+00,5.969645977020263672e-01
7.158181818181818201e+00,2.463030303030303791e+00,5.779187679290771484e-01
7.158181818181818201e+00,2.360404040404040948e+00,5.582689642906188965e-01
7.158181818181818201e+00,2.257777777777778105e+00,5.380371809005737305e-01
7.158181818181818201e+00,2.155151515151516151e+00,5.172468423843383789e-01
7.158181818181818201e+00,2.052525252525253308e+00,4.959214329719543457e-01
7.158181818181818201e+00,1.949898989898990465e+00,4.740858078002929688e-01
7.158181818181818201e+00,1.847272727272727622e+00,4.517660140991210938e-01
7.158181818181818201e+00,1.744646464646464779e+00,4.289872050285339355e-01
7.158181818181818201e+00,1.642020202020201936e+00,4.057778716087341309e-01
7.158181818181818201e+00,1.539393939393939092e+00,3.821654319763183594e-01
7.158181818181818201e+00,1.436767676767678026e+00,3.581784367561340332e-01
7.158181818181818201e+00,1.334141414141415183e+00,3.338465690612792969e-01
7.158181818181818201e+00,1.231515151515152340e+00,3.091984391212463379e-01
7.158181818181818201e+00,1.128888888888889497e+00,2.842646837234497070e-01
7.158181818181818201e+00,1.026262626262626654e+00,2.590757608413696289e-01
7.158181818181818201e+00,9.236363636363638108e-01,2.336617708206176758e-01
7.158181818181818201e+00,8.210101010101009678e-01,2.080546021461486816e-01
7.158181818181818201e+00,7.183838383838399011e-01,1.822845339775085449e-01
7.158181818181818201e+00,6.157575757575770581e-01,1.563832759857177734e-01
7.158181818181818201e+00,5.131313131313142151e-01,1.303807497024536133e-01
7.158181818181818201e+00,4.105050505050513721e-01,1.043079495429992676e-01
7.158181818181818201e+00,3.078787878787885290e-01,7.819479703903198242e-02
7.158181818181818201e+00,2.052525252525256860e-01,5.207222700119018555e-02
7.158181818181818201e+00,1.026262626262628430e-01,2.596959471702575684e-02
7.158181818181818201e+00,0.000000000000000000e+00,-8.529424667358398438e-05
7.389090909090908710e+00,1.016000000000000014e+01,4.231929779052734375e-05
7.389090909090908710e+00,1.005737373737373730e+01,2.667486667633056641e-02
7.389090909090908710e+00,9.954747474747474456e+00,5.326700210571289062e-02
7.389090909090908710e+00,9.852121212121211613e+00,7.979536056518554688e-02
7.389090909090908710e+00,9.749494949494948770e+00,1.062343120574951172e-01
7.389090909090908710e+00,9.646868686868687703e+00,1.325595378875732422e-01
7.389090909090908710e+00,9.544242424242424860e+00,1.587461233139038086e-01
7.389090909090908710e+00,9.441616161616162017e+00,1.847696304321289062e-01
7.389090909090908710e+00,9.338989898989899174e+00,2.106046676635742188e-01
7.389090909090908710e+00,9.236363636363636331e+00,2.362282276153564453e-01
7.389090909090908710e+00,9.133737373737373488e+00,2.616150379180908203e-01
7.389090909090908710e+00,9.031111111111110645e+00,2.867419719696044922e-01
7.389090909090908710e+00,8.928484848484849579e+00,3.115855455398559570e-01
7.389090909090908710e+00,8.825858585858586736e+00,3.361226320266723633e-01
7.389090909090908710e+00,8.723232323232323893e+00,3.603301048278808594e-01
7.389090909090908710e+00,8.620606060606061050e+00,3.841857910156250000e-01
7.389090909090908710e+00,8.517979797979798207e+00,4.076672792434692383e-01
7.389090909090908710e+00,8.415353535353535364e+00,4.307529926300048828e-01
7.389090909090908710e+00,8.312727272727272521e+00,4.534213542938232422e-01
7.389090909090908710e+00,8.210101010101009678e+00,4.756510257720947266e-01
7.389090909090908710e+00,8.107474747474746835e+00,4.974212646484375000e-01
7.389090909090908710e+00,8.004848484848483992e+00,5.187120437622070312e-01
7.389090909090908710e+00,7.902222222222222925e+00,5.395030975341796875e-01
7.389090909090908710e+00,7.799595959595960082e+00,5.597735643386840820e-01
7.389090909090908710e+00,7.696969696969697239e+00,5.795050859451293945e-01
7.389090909090908710e+00,7.594343434343434396e+00,5.986777544021606445e-01
7.389090909090908710e+00,7.491717171717171553e+00,6.172729730606079102e-01
7.389090909090908710e+00,7.389090909090909598e+00,6.352718472480773926e-01
7.389090909090908710e+00,7.286464646464646755e+00,6.526564955711364746e-01
7.389090909090908710e+00,7.183838383838383912e+00,6.694100499153137207e-01
7.389090909090908710e+00,7.081212121212121957e+00,6.855137944221496582e-01
7.389090909090908710e+00,6.978585858585859114e+00,7.009510993957519531e-01
7.389090909090908710e+00,6.875959595959596271e+00,7.157061696052551270e-01
7.389090909090908710e+00,6.773333333333333428e+00,7.297629117965698242e-01
7.389090909090908710e+00,6.670707070707070585e+00,7.431060671806335449e-01
7.389090909090908710e+00,6.568080808080808630e+00,7.557207345962524414e-01
7.389090909090908710e+00,6.465454545454545787e+00,7.675926089286804199e-01
7.389090909090908710e+00,6.362828282828282944e+00,7.787086963653564453e-01
7.389090909090908710e+00,6.260202020202020989e+00,7.890558242797851562e-01
7.389090909090908710e+00,6.157575757575758146e+00,7.986220121383666992e-01
7.389090909090908710e+00,6.054949494949495303e+00,8.073962926864624023e-01
7.389090909090908710e+00,5.952323232323232460e+00,8.153675198554992676e-01
7.389090909090908710e+00,5.849696969696969617e+00,8.225262761116027832e-01
7.389090909090908710e+00,5.747070707070707662e+00,8.288635015487670898e-01
7.389090909090908710e+00,5.644444444444444819e+00,8.343707323074340820e-01
7.389090909090908710e+00,5.541818181818181976e+00,8.390412330627441406e-01
7.389090909090908710e+00,5.439191919191920022e+00,8.428683280944824219e-01
7.389090909090908710e+00,5.336565656565657179e+00,8.458462357521057129e-01
7.389090909090908710e+00,5.233939393939394336e+00,8.479709029197692871e-01
7.389090909090908710e+00,5.131313131313131493e+00,8.492374420166015625e-01
7.389090909090908710e+00,5.028686868686868650e+00,8.496433496475219727e-01
7.389090909090908710e+00,4.926060606060606695e+00,8.491868376731872559e-01
7.389090909090908710e+00,4.823434343434343852e+00,8.478668332099914551e-01
7.389090909090908710e+00,4.720808080808081009e+00,8.456825613975524902e-01
7.389090909090908710e+00,4.618181818181819054e+00,8.426353335380554199e-01
7.389090909090908710e+00,4.515555555555556211e+00,8.387256264686584473e-01
7.389090909090908710e+00,4.412929292929293368e+00,8.339564800262451172e-01
7.389090909090908710e+00,4.310303030303030525e+00,8.283314704895019531e-01
7.389090909090908710e+00,4.207676767676767682e+00,8.218536972999572754e-01
7.389090909090908710e+00,4.105050505050505727e+00,8.145292401313781738e-01
7.389090909090908710e+00,4.002424242424242884e+00,8.063638806343078613e-01
