x_1,x_2,u_true
1.847272727272727177e+00,3.181414141414141916e+00,2.090982431791665597e-01
1.847272727272727177e+00,3.078787878787879073e+00,2.045791107635530903e-01
1.847272727272727177e+00,2.976161616161617118e+00,1.998539845248294700e-01
1.847272727272727177e+00,2.873535353535354275e+00,1.949276222645861256e-01
1.847272727272727177e+00,2.770909090909091432e+00,1.898049844120293372e-01
1.847272727272727177e+00,2.668282828282828589e+00,1.844912290292492207e-01
1.847272727272727177e+00,2.565656565656565746e+00,1.789917066174885052e-01
1.847272727272727177e+00,2.463030303030303791e+00,1.733119547296413376e-01
1.847272727272727177e+00,2.360404040404040948e+00,1.674576923944066098e-01
1.847272727272727177e+00,2.257777777777778105e+00,1.614348143577115091e-01
1.847272727272727177e+00,2.155151515151516151e+00,1.552493851472015185e-01
1.847272727272727177e+00,2.052525252525253308e+00,1.489076329657751108e-01
1.847272727272727177e+00,1.949898989898990465e+00,1.424159434203116914e-01
1.847272727272727177e+00,1.847272727272727622e+00,1.357808530919066003e-01
1.847272727272727177e+00,1.744646464646464779e+00,1.290090429540880490e-01
1.847272727272727177e+00,1.642020202020201936e+00,1.221073316456430385e-01
1.847272727272727177e+00,1.539393939393939092e+00,1.150826686048261466e-01
1.847272727272727177e+00,1.436767676767678026e+00,1.079421270718644160e-01
1.847272727272727177e+00,1.334141414141415183e+00,1.006928969668034884e-01
1.847272727272727177e+00,1.231515151515152340e+00,9.334227764986839648e-02
1.847272727272727177e+00,1.128888888888889497e+00,8.589767057162596420e-02
1.847272727272727177e+00,1.026262626262626654e+00,7.836657182035164371e-02
1.847272727272727177e+00,9.236363636363638108e-01,7.075656457410404998e-02
1.847272727272727177e+00,8.210101010101009678e-01,6.307531146510751696e-02
1.847272727272727177e+00,7.183838383838399011e-01,5.533054686413094170e-02
1.847272727272727177e+00,6.157575757575770581e-01,4.753006909263168822e-02
1.847272727272727177e+00,5.131313131313142151e-01,3.968173257050757602e-02
1.847272727272727177e+00,4.105050505050513721e-01,3.179343990736140796e-02
1.847272727272727177e+00,3.078787878787885290e-01,2.387313394524302745e-02
1.847272727272727177e+00,2.052525252525256860e-01,1.592878976088069401e-02
1.847272727272727177e+00,1.026262626262628430e-01,7.968406635454844053e-03
1.847272727272727177e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.078181818181818130e+00,1.016000000000000014e+01,1.596166759518940247e-16
2.078181818181818130e+00,1.005737373737373730e+01,8.938791827705572235e-03
2.078181818181818130e+00,9.954747474747474456e+00,1.786858304974942371e-02
2.078181818181818130e+00,9.852121212121211613e+00,2.678038212331722984e-02
2.078181818181818130e+00,9.749494949494948770e+00,3.566521562216250912e-02
2.078181818181818130e+00,9.646868686868687703e+00,4.451413727208703569e-02
2.078181818181818130e+00,9.544242424242424860e+00,5.331823695908064625e-02
2.078181818181818130e+00,9.441616161616162017e+00,6.206864970104976342e-02
2.078181818181818130e+00,9.338989898989899174e+00,7.075656457410417488e-02
2.078181818181818130e+00,9.236363636363636331e+00,7.937323358440950827e-02
2.078181818181818130e+00,9.133737373737373488e+00,8.790998047667636373e-02
2.078181818181818130e+00,9.031111111111110645e+00,9.635820947041305595e-02
2.078181818181818130e+00,8.928484848484849579e+00,1.047094139151485692e-01
2.078181818181818130e+00,8.825858585858586736e+00,1.129551848559085941e-01
2.078181818181818130e+00,8.723232323232323893e+00,1.210872195003198648e-01
2.078181818181818130e+00,8.620606060606061050e+00,1.290973295788182817e-01
2.078181818181818130e+00,8.517979797979798207e+00,1.369774495895429989e-01
2.078181818181818130e+00,8.415353535353535364e+00,1.447196449196121171e-01
2.078181818181818130e+00,8.312727272727272521e+00,1.523161198346063006e-01
2.078181818181818130e+00,8.210101010101009678e+00,1.597592253282115460e-01
2.078181818181818130e+00,8.107474747474746835e+00,1.670414668241209655e-01
2.078181818181818130e+00,8.004848484848483992e+00,1.741555117224373728e-01
2.078181818181818130e+00,7.902222222222222925e+00,1.810941967829796939e-01
2.078181818181818130e+00,7.799595959595960082e+00,1.878505353380593712e-01
2.078181818181818130e+00,7.696969696969697239e+00,1.944177243274617939e-01
2.078181818181818130e+00,7.594343434343434396e+00,2.007891511485511427e-01
2.078181818181818130e+00,7.491717171717171553e+00,2.069584003146015538e-01
2.078181818181818130e+00,7.389090909090909598e+00,2.129192599146473575e-01
2.078181818181818130e+00,7.286464646464646755e+00,2.186657278683521166e-01
2.078181818181818130e+00,7.183838383838383912e+00,2.241920179695933990e-01
2.078181818181818130e+00,7.081212121212121957e+00,2.294925657126828944e-01
2.078181818181818130e+00,6.978585858585859114e+00,2.345620338953515738e-01
2.078181818181818130e+00,6.875959595959596271e+00,2.393953179928599018e-01
2.078181818181818130e+00,6.773333333333333428e+00,2.439875512978214589e-01
2.078181818181818130e+00,6.670707070707070585e+00,2.483341098205653352e-01
2.078181818181818130e+00,6.568080808080808630e+00,2.524306169451008830e-01
2.078181818181818130e+00,6.465454545454545787e+00,2.562729478359999646e-01
2.078181818181818130e+00,6.362828282828282944e+00,2.598572335917557208e-01
2.078181818181818130e+00,6.260202020202020989e+00,2.631798651404391176e-01
2.078181818181818130e+00,6.157575757575758146e+00,2.662374968737279413e-01
2.078181818181818130e+00,6.054949494949495303e+00,2.690270500156511368e-01
2.078181818181818130e+00,5.952323232323232460e+00,2.715457157226551788e-01
2.078181818181818130e+00,5.849696969696969617e+00,2.737909579118711356e-01
2.078181818181818130e+00,5.747070707070707662e+00,2.757605158147355406e-01
2.078181818181818130e+00,5.644444444444444819e+00,2.774524062533925139e-01
2.078181818181818130e+00,5.541818181818181976e+00,2.788649256375857477e-01
2.078181818181818130e+00,5.439191919191920022e+00,2.799966516800294625e-01
2.078181818181818130e+00,5.336565656565657179e+00,2.808464448285312720e-01
2.078181818181818130e+00,5.233939393939394336e+00,2.814134494134243880e-01
2.078181818181818130e+00,5.131313131313131493e+00,2.816970945091549217e-01
2.078181818181818130e+00,5.028686868686868650e+00,2.816970945091549217e-01
2.078181818181818130e+00,4.926060606060606695e+00,2.814134494134243880e-01
2.078181818181818130e+00,4.823434343434343852e+00,2.808464448285312720e-01
2.078181818181818130e+00,4.720808080808081009e+00,2.799966516800294625e-01
2.078181818181818130e+00,4.618181818181819054e+00,2.788649256375857477e-01
2.078181818181818130e+00,4.515555555555556211e+00,2.774524062533925139e-01
2.078181818181818130e+00,4.412929292929293368e+00,2.757605158147355406e-01
2.078181818181818130e+00,4.310303030303030525e+00,2.737909579118711356e-01
2.078181818181818130e+00,4.207676767676767682e+00,2.715457157226551232e-01
2.078181818181818130e+00,4.105050505050505727e+00,2.690270500156511368e-01
2.078181818181818130e+00,4.002424242424242884e+00,2.662374968737278857e-01
2.078181818181818130e+00,3.899797979797980041e+00,2.631798651404390621e-01
2.078181818181818130e+00,3.797171717171718086e+00,2.598572335917557208e-01
2.078181818181818130e+00,3.694545454545455243e+00,2.562729478359999091e-01
2.078181818181818130e+00,3.591919191919192400e+00,2.524306169451008830e-01
2.078181818181818130e+00,3.489292929292929557e+00,2.483341098205652797e-01
2.078181818181818130e+00,3.386666666666666714e+00,2.439875512978214311e-01
2.078181818181818130e+00,3.284040404040404759e+00,2.393953179928598185e-01
2.078181818181818130e+00,3.181414141414141916e+00,2.345620338953515738e-01
2.078181818181818130e+00,3.078787878787879073e+00,2.294925657126828666e-01
2.078181818181818130e+00,2.976161616161617118e+00,2.241920179695933713e-01
2.078181818181818130e+00,2.873535353535354275e+00,2.186657278683520611e-01
2.078181818181818130e+00,2.770909090909091432e+00,2.129192599146473575e-01
2.078181818181818130e+00,2.668282828282828589e+00,2.069584003146014151e-01
2.078181818181818130e+00,2.565656565656565746e+00,2.007891511485510871e-01
2.078181818181818130e+00,2.463030303030303791e+00,1.944177243274617661e-01
2.078181818181818130e+00,2.360404040404040948e+00,1.878505353380593712e-01
2.078181818181818130e+00,2.257777777777778105e+00,1.810941967829796384e-01
2.078181818181818130e+00,2.155151515151516151e+00,1.741555117224372617e-01
2.078181818181818130e+00,2.052525252525253308e+00,1.670414668241208822e-01
2.078181818181818130e+00,1.949898989898990465e+00,1.597592253282114627e-01
2.078181818181818130e+00,1.847272727272727622e+00,1.523161198346061340e-01
2.078181818181818130e+00,1.744646464646464779e+00,1.447196449196120061e-01
2.078181818181818130e+00,1.642020202020201936e+00,1.369774495895428601e-01
2.078181818181818130e+00,1.539393939393939092e+00,1.290973295788182262e-01
2.078181818181818130e+00,1.436767676767678026e+00,1.210872195003198926e-01
2.078181818181818130e+00,1.334141414141415183e+00,1.129551848559086774e-01
2.078181818181818130e+00,1.231515151515152340e+00,1.047094139151486109e-01
2.078181818181818130e+00,1.128888888888889497e+00,9.635820947041293105e-02
2.078181818181818130e+00,1.026262626262626654e+00,8.790998047667619719e-02
2.078181818181818130e+00,9.236363636363638108e-01,7.937323358440939725e-02
2.078181818181818130e+00,8.210101010101009678e-01,7.075656457410403610e-02
2.078181818181818130e+00,7.183838383838399011e-01,6.206864970104982587e-02
2.078181818181818130e+00,6.157575757575770581e-01,5.331823695908066707e-02
2.078181818181818130e+00,5.131313131313142151e-01,4.451413727208711896e-02
2.078181818181818130e+00,4.105050505050513721e-01,3.566521562216243280e-02
2.078181818181818130e+00,3.078787878787885290e-01,2.678038212331709453e-02
2.078181818181818130e+00,2.052525252525256860e-01,1.786858304974936473e-02
2.078181818181818130e+00,1.026262626262628430e-01,8.938791827705462947e-03
2.078181818181818130e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.309090909090909083e+00,1.016000000000000014e+01,1.767837623971907393e-16
2.309090909090909083e+00,1.005737373737373730e+01,9.900176414294643845e-03
2.309090909090909083e+00,9.954747474747474456e+00,1.979038419014193459e-02
2.309090909090909083e+00,9.852121212121211613e+00,2.966066472666892620e-02
2.309090909090909083e+00,9.749494949494948770e+00,3.950107948804290614e-02
2.309090909090909083e+00,9.646868686868687703e+00,4.930172001073543364e-02
2.309090909090909083e+00,9.544242424242424860e+00,5.905271788050526355e-02
2.309090909090909083e+00,9.441616161616162017e+00,6.874425466905384474e-02
2.309090909090909083e+00,9.338989898989899174e+00,7.836657182035176861e-02
2.309090909090909083e+00,9.236363636363636331e+00,8.790998047667630821e-02
2.309090909090909083e+00,9.133737373737373488e+00,9.736487123447092051e-02
2.309090909090909083e+00,9.031111111111110645e+00,1.067217238201990243e-01
2.309090909090909083e+00,8.928484848484849579e+00,1.159711166764531981e-01
2.309090909090909083e+00,8.825858585858586736e+00,1.251037364486649317e-01
2.309090909090909083e+00,8.723232323232323893e+00,1.341103873628626264e-01
2.309090909090909083e+00,8.620606060606061050e+00,1.429820004850365922e-01
2.309090909090909083e+00,8.517979797979798207e+00,1.517096428527874019e-01
2.309090909090909083e+00,8.415353535353535364e+00,1.602845264700610839e-01
2.309090909090909083e+00,8.312727272727272521e+00,1.686980171559170627e-01
2.309090909090909083e+00,8.210101010101009678e+00,1.769416432384155191e-01
2.309090909090909083e+00,8.107474747474746835e+00,1.850071040848737247e-01
2.309090909090909083e+00,8.004848484848483992e+00,1.928862784598992519e-01
2.309090909090909083e+00,7.902222222222222925e+00,2.005712327027851516e-01
2.309090909090909083e+00,7.799595959595960082e+00,2.080542287160348225e-01
2.309090909090909083e+00,7.696969696969697239e+00,2.153277317569693428e-01
2.309090909090909083e+00,7.594343434343434396e+00,2.223844180245747315e-01
2.309090909090909083e+00,7.491717171717171553e+00,2.292171820339493904e-01
2.309090909090909083e+00,7.389090909090909598e+00,2.358191437709241944e-01
2.309090909090909083e+00,7.286464646464646755e+00,2.421836556196547419e-01
2.309090909090909083e+00,7.183838383838383912e+00,2.483043090562056243e-01
2.309090909090909083e+00,7.081212121212121957e+00,2.541749411013918825e-01
2.309090909090909083e+00,6.978585858585859114e+00,2.597896405263762643e-01
2.309090909090909083e+00,6.875959595959596271e+00,2.651427538047754773e-01
2.309090909090909083e+00,6.773333333333333428e+00,2.702288908052820626e-01
2.309090909090909083e+00,6.670707070707070585e+00,2.750429302190700032e-01
2.309090909090909083e+00,6.568080808080808630e+00,2.795800247165180497e-01
2.309090909090909083e+00,6.465454545454545787e+00,2.838356058280606109e-01
2.309090909090909083e+00,6.362828282828282944e+00,2.878053885442483639e-01
2.309090909090909083e+00,6.260202020202020989e+00,2.914853756303901200e-01
2.309090909090909083e+00,6.157575757575758146e+00,2.948718616514294233e-01
2.309090909090909083e+00,6.054949494949495303e+00,2.979614367030030686e-01
2.309090909090909083e+00,5.952323232323232460e+00,3.007509898449263197e-01
2.309090909090909083e+00,5.849696969696969617e+00,3.032377122336454844e-01
2.309090909090909083e+00,5.747070707070707662e+00,3.054190999505055348e-01
2.309090909090909083e+00,5.644444444444444819e+00,3.072929565229839399e-01
2.309090909090909083e+00,5.541818181818181976e+00,3.088573951363522974e-01
2.309090909090909083e+00,5.439191919191920022e+00,3.101108405335385454e-01
2.309090909090909083e+00,5.336565656565657179e+00,3.110520306012779512e-01
2.309090909090909083e+00,5.233939393939394336e+00,3.116800176409534329e-01
2.309090909090909083e+00,5.131313131313131493e+00,3.119941693228482915e-01
2.309090909090909083e+00,5.028686868686868650e+00,3.119941693228482915e-01
2.309090909090909083e+00,4.926060606060606695e+00,3.116800176409534329e-01
2.309090909090909083e+00,4.823434343434343852e+00,3.110520306012779512e-01
2.309090909090909083e+00,4.720808080808081009e+00,3.101108405335385454e-01
2.309090909090909083e+00,4.618181818181819054e+00,3.088573951363522418e-01
2.309090909090909083e+00,4.515555555555556211e+00,3.072929565229839399e-01
2.309090909090909083e+00,4.412929292929293368e+00,3.054190999505055348e-01
2.309090909090909083e+00,4.310303030303030525e+00,3.032377122336454289e-01
2.309090909090909083e+00,4.207676767676767682e+00,3.007509898449262642e-01
2.309090909090909083e+00,4.105050505050505727e+00,2.979614367030030686e-01
2.309090909090909083e+00,4.002424242424242884e+00,2.948718616514293678e-01
2.309090909090909083e+00,3.899797979797980041e+00,2.914853756303901200e-01
2.309090909090909083e+00,3.797171717171718086e+00,2.878053885442483639e-01
2.309090909090909083e+00,3.694545454545455243e+00,2.838356058280606109e-01
2.309090909090909083e+00,3.591919191919192400e+00,2.795800247165180497e-01
2.309090909090909083e+00,3.489292929292929557e+00,2.750429302190699477e-01
2.309090909090909083e+00,3.386666666666666714e+00,2.702288908052820071e-01
2.309090909090909083e+00,3.284040404040404759e+00,2.651427538047754218e-01
2.309090909090909083e+00,3.181414141414141916e+00,2.597896405263762643e-01
2.309090909090909083e+00,3.078787878787879073e+00,2.541749411013918269e-01
2.309090909090909083e+00,2.976161616161617118e+00,2.483043090562055966e-01
2.309090909090909083e+00,2.873535353535354275e+00,2.421836556196547141e-01
2.309090909090909083e+00,2.770909090909091432e+00,2.358191437709241944e-01
2.309090909090909083e+00,2.668282828282828589e+00,2.292171820339492516e-01
2.309090909090909083e+00,2.565656565656565746e+00,2.223844180245746760e-01
2.309090909090909083e+00,2.463030303030303791e+00,2.153277317569693150e-01
2.309090909090909083e+00,2.360404040404040948e+00,2.080542287160348225e-01
2.309090909090909083e+00,2.257777777777778105e+00,2.005712327027850683e-01
2.309090909090909083e+00,2.155151515151516151e+00,1.928862784598991131e-01
2.309090909090909083e+00,2.052525252525253308e+00,1.850071040848736692e-01
2.309090909090909083e+00,1.949898989898990465e+00,1.769416432384154081e-01
2.309090909090909083e+00,1.847272727272727622e+00,1.686980171559168962e-01
2.309090909090909083e+00,1.744646464646464779e+00,1.602845264700609729e-01
2.309090909090909083e+00,1.642020202020201936e+00,1.517096428527872354e-01
2.309090909090909083e+00,1.539393939393939092e+00,1.429820004850364812e-01
2.309090909090909083e+00,1.436767676767678026e+00,1.341103873628626819e-01
2.309090909090909083e+00,1.334141414141415183e+00,1.251037364486650150e-01
2.309090909090909083e+00,1.231515151515152340e+00,1.159711166764532397e-01
2.309090909090909083e+00,1.128888888888889497e+00,1.067217238201988855e-01
2.309090909090909083e+00,1.026262626262626654e+00,9.736487123447072622e-02
2.309090909090909083e+00,9.236363636363638108e-01,8.790998047667618331e-02
2.309090909090909083e+00,8.210101010101009678e-01,7.836657182035160207e-02
2.309090909090909083e+00,7.183838383838399011e-01,6.874425466905391413e-02
2.309090909090909083e+00,6.157575757575770581e-01,5.905271788050529130e-02
2.309090909090909083e+00,5.131313131313142151e-01,4.930172001073553079e-02
2.309090909090909083e+00,4.105050505050513721e-01,3.950107948804282287e-02
2.309090909090909083e+00,3.078787878787885290e-01,2.966066472666878048e-02
2.309090909090909083e+00,2.052525252525256860e-01,1.979038419014186867e-02
2.309090909090909083e+00,1.026262626262628430e-01,9.900176414294522415e-03
2.309090909090909083e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.540000000000000036e+00,1.016000000000000014e+01,1.937728425790713467e-16
2.540000000000000036e+00,1.005737373737373730e+01,1.085159236243653930e-02
2.540000000000000036e+00,9.954747474747474456e+00,2.169225809121400755e-02
2.540000000000000036e+00,9.852121212121211613e+00,3.251108155486776008e-02
2.540000000000000036e+00,9.749494949494948770e+00,4.329716911524197215e-02
2.540000000000000036e+00,9.646868686868687703e+00,5.403966009646087032e-02
2.540000000000000036e+00,9.544242424242424860e+00,6.472773772070876397e-02
2.540000000000000036e+00,9.441616161616162017e+00,7.535063999980713689e-02
2.540000000000000036e+00,9.338989898989899174e+00,8.589767057162608910e-02
2.540000000000000036e+00,9.236363636363636331e+00,9.635820947041302820e-02
2.540000000000000036e+00,9.133737373737373488e+00,1.067217238201990798e-01
2.540000000000000036e+00,9.031111111111110645e+00,1.169777784405112014e-01
2.540000000000000036e+00,8.928484848484849579e+00,1.271160463537152618e-01
2.540000000000000036e+00,8.825858585858586736e+00,1.371263191834070916e-01
2.540000000000000036e+00,8.723232323232323893e+00,1.469985174333817424e-01
2.540000000000000036e+00,8.620606060606061050e+00,1.567227006368316078e-01
2.540000000000000036e+00,8.517979797979798207e+00,1.662890773655547882e-01
2.540000000000000036e+00,8.415353535353535364e+00,1.756880150890922088e-01
2.540000000000000036e+00,8.312727272727272521e+00,1.849100498738703857e-01
2.540000000000000036e+00,8.210101010101009678e+00,1.939458959125792137e-01
2.540000000000000036e+00,8.107474747474746835e+00,2.027864548741937223e-01
2.540000000000000036e+00,8.004848484848483992e+00,2.114228250652217256e-01
2.540000000000000036e+00,7.902222222222222925e+00,2.198463103929542695e-01
2.540000000000000036e+00,7.799595959595960082e+00,2.280484291216949844e-01
2.540000000000000036e+00,7.696969696969697239e+00,2.360209224131478711e-01
2.540000000000000036e+00,7.594343434343434396e+00,2.437557626423674795e-01
2.540000000000000036e+00,7.491717171717171553e+00,2.512451614808975942e-01
2.540000000000000036e+00,7.389090909090909598e+00,2.584815777389565805e-01
2.540000000000000036e+00,7.286464646464646755e+00,2.654577249587777854e-01
2.540000000000000036e+00,7.183838383838383912e+00,2.721665787514532253e-01
2.540000000000000036e+00,7.081212121212121957e+00,2.786013838698989109e-01
2.540000000000000036e+00,6.978585858585859114e+00,2.847556610108157304e-01
2.540000000000000036e+00,6.875959595959596271e+00,2.906232133387984806e-01
2.540000000000000036e+00,6.773333333333333428e+00,2.961981327260239105e-01
2.540000000000000036e+00,6.670707070707070585e+00,3.014748057012349158e-01
2.540000000000000036e+00,6.568080808080808630e+00,3.064479191020296200e-01
2.540000000000000036e+00,6.465454545454545787e+00,3.111124654247664489e-01
2.540000000000000036e+00,6.362828282828282944e+00,3.154637478666950101e-01
2.540000000000000036e+00,6.260202020202020989e+00,3.194973850552386141e-01
2.540000000000000036e+00,6.157575757575758146e+00,3.232093154596652473e-01
2.540000000000000036e+00,6.054949494949495303e+00,3.265958014807044951e-01
2.540000000000000036e+00,5.952323232323232460e+00,3.296534332139933743e-01
2.540000000000000036e+00,5.849696969696969617e+00,3.323791318835607189e-01
2.540000000000000036e+00,5.747070707070707662e+00,3.347701529418938282e-01
2.540000000000000036e+00,5.644444444444444819e+00,3.368240888334652072e-01
2.540000000000000036e+00,5.541818181818181976e+00,3.385388714189367376e-01
2.540000000000000036e+00,5.439191919191920022e+00,3.399127740576006751e-01
2.540000000000000036e+00,5.336565656565657179e+00,3.409444133459607618e-01
2.540000000000000036e+00,5.233939393939394336e+00,3.416327505107017992e-01
2.540000000000000036e+00,5.131313131313131493e+00,3.419770924546468027e-01
2.540000000000000036e+00,5.028686868686868650e+00,3.419770924546468027e-01
2.540000000000000036e+00,4.926060606060606695e+00,3.416327505107017992e-01
2.540000000000000036e+00,4.823434343434343852e+00,3.409444133459607618e-01
2.540000000000000036e+00,4.720808080808081009e+00,3.399127740576006751e-01
2.540000000000000036e+00,4.618181818181819054e+00,3.385388714189367376e-01
2.540000000000000036e+00,4.515555555555556211e+00,3.368240888334652072e-01
2.540000000000000036e+00,4.412929292929293368e+00,3.347701529418938282e-01
2.540000000000000036e+00,4.310303030303030525e+00,3.323791318835606634e-01
2.540000000000000036e+00,4.207676767676767682e+00,3.296534332139933188e-01
2.540000000000000036e+00,4.105050505050505727e+00,3.265958014807044951e-01
2.540000000000000036e+00,4.002424242424242884e+00,3.232093154596652473e-01
2.540000000000000036e+00,3.899797979797980041e+00,3.194973850552385586e-01
2.540000000000000036e+00,3.797171717171718086e+00,3.154637478666950101e-01
2.540000000000000036e+00,3.694545454545455243e+00,3.111124654247664489e-01
2.540000000000000036e+00,3.591919191919192400e+00,3.064479191020296200e-01
2.540000000000000036e+00,3.489292929292929557e+00,3.014748057012348048e-01
2.540000000000000036e+00,3.386666666666666714e+00,2.961981327260238550e-01
2.540000000000000036e+00,3.284040404040404759e+00,2.906232133387984251e-01
2.540000000000000036e+00,3.181414141414141916e+00,2.847556610108157304e-01
2.540000000000000036e+00,3.078787878787879073e+00,2.786013838698988554e-01
2.540000000000000036e+00,2.976161616161617118e+00,2.721665787514532253e-01
2.540000000000000036e+00,2.873535353535354275e+00,2.654577249587777854e-01
2.540000000000000036e+00,2.770909090909091432e+00,2.584815777389565805e-01
2.540000000000000036e+00,2.668282828282828589e+00,2.512451614808974276e-01
2.540000000000000036e+00,2.565656565656565746e+00,2.437557626423673962e-01
2.540000000000000036e+00,2.463030303030303791e+00,2.360209224131478156e-01
2.540000000000000036e+00,2.360404040404040948e+00,2.280484291216949844e-01
2.540000000000000036e+00,2.257777777777778105e+00,2.198463103929541862e-01
2.540000000000000036e+00,2.155151515151516151e+00,2.114228250652215590e-01
2.540000000000000036e+00,2.052525252525253308e+00,2.027864548741936390e-01
2.540000000000000036e+00,1.949898989898990465e+00,1.939458959125791027e-01
2.540000000000000036e+00,1.847272727272727622e+00,1.849100498738701914e-01
2.540000000000000036e+00,1.744646464646464779e+00,1.756880150890920977e-01
2.540000000000000036e+00,1.642020202020201936e+00,1.662890773655546217e-01
2.540000000000000036e+00,1.539393939393939092e+00,1.567227006368315245e-01
2.540000000000000036e+00,1.436767676767678026e+00,1.469985174333817979e-01
2.540000000000000036e+00,1.334141414141415183e+00,1.371263191834072026e-01
2.540000000000000036e+00,1.231515151515152340e+00,1.271160463537152896e-01
2.540000000000000036e+00,1.128888888888889497e+00,1.169777784405110488e-01
2.540000000000000036e+00,1.026262626262626654e+00,1.067217238201988716e-01
2.540000000000000036e+00,9.236363636363638108e-01,9.635820947041290330e-02
2.540000000000000036e+00,8.210101010101009678e-01,8.589767057162592256e-02
2.540000000000000036e+00,7.183838383838399011e-01,7.535063999980720628e-02
2.540000000000000036e+00,6.157575757575770581e-01,6.472773772070879172e-02
2.540000000000000036e+00,5.131313131313142151e-01,5.403966009646098134e-02
2.540000000000000036e+00,4.105050505050513721e-01,4.329716911524187500e-02
2.540000000000000036e+00,3.078787878787885290e-01,3.251108155486759355e-02
2.540000000000000036e+00,2.052525252525256860e-01,2.169225809121393470e-02
2.540000000000000036e+00,1.026262626262628430e-01,1.085159236243640572e-02
2.540000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.770909090909090544e+00,1.016000000000000014e+01,2.105668099338953005e-16
2.770909090909090544e+00,1.005737373737373730e+01,1.179208167691955626e-02
2.770909090909090544e+00,9.954747474747474456e+00,2.357228972716220519e-02
2.770909090909090544e+00,9.852121212121211613e+00,3.532876247978720963e-02
2.770909090909090544e+00,9.749494949494948770e+00,4.704966216328584916e-02
2.770909090909090544e+00,9.646868686868687703e+00,5.872318682521500410e-02
2.770909090909090544e+00,9.544242424242424860e+00,7.033758221576287550e-02
2.770909090909090544e+00,9.441616161616162017e+00,8.188115362328085567e-02
2.770909090909090544e+00,9.338989898989899174e+00,9.334227764986852138e-02
2.770909090909090544e+00,9.236363636363636331e+00,1.047094139151487080e-01
2.770909090909090544e+00,9.133737373737373488e+00,1.159711166764534340e-01
2.770909090909090544e+00,9.031111111111110645e+00,1.271160463537154284e-01
2.770909090909090544e+00,8.928484848484849579e+00,1.381329809474649284e-01
2.770909090909090544e+00,8.825858585858586736e+00,1.490108273384319060e-01
2.770909090909090544e+00,8.723232323232323893e+00,1.597386324573761840e-01
2.770909090909090544e+00,8.620606060606061050e+00,1.703055943138998274e-01
2.770909090909090544e+00,8.517979797979798207e+00,1.807010728731365534e-01
2.770909090909090544e+00,8.415353535353535364e+00,1.909146007693639513e-01
2.770909090909090544e+00,8.312727272727272521e+00,2.009358938457544430e-01
2.770909090909090544e+00,8.210101010101009678e+00,2.107548615096485611e-01
2.770909090909090544e+00,8.107474747474746835e+00,2.203616168929270758e-01
2.770909090909090544e+00,8.004848484848483992e+00,2.297464868072489341e-01
2.770909090909090544e+00,7.902222222222222925e+00,2.389000214841313918e-01
2.770909090909090544e+00,7.799595959595960082e+00,2.478130040900671238e-01
2.770909090909090544e+00,7.696969696969697239e+00,2.564764600070931766e-01
2.770909090909090544e+00,7.594343434343434396e+00,2.648816658694705395e-01
2.770909090909090544e+00,7.491717171717171553e+00,2.730201583473748084e-01
2.770909090909090544e+00,7.389090909090909598e+00,2.808837426687509353e-01
2.770909090909090544e+00,7.286464646464646755e+00,2.884645008707551472e-01
2.770909090909090544e+00,7.183838383838383912e+00,2.957547997724710998e-01
2.770909090909090544e+00,7.081212121212121957e+00,3.027472986608769623e-01
2.770909090909090544e+00,6.978585858585859114e+00,3.094349566823210718e-01
2.770909090909090544e+00,6.875959595959596271e+00,3.158110399320642192e-01
2.770909090909090544e+00,6.773333333333333428e+00,3.218691282347511673e-01
2.770909090909090544e+00,6.670707070707070585e+00,3.276031216089835829e-01
2.770909090909090544e+00,6.568080808080808630e+00,3.330072464094830931e-01
2.770909090909090544e+00,6.465454545454545787e+00,3.380760611406639637e-01
2.770909090909090544e+00,6.362828282828282944e+00,3.428044619357566991e-01
2.770909090909090544e+00,6.260202020202020989e+00,3.471876876959700819e-01
2.770909090909090544e+00,6.157575757575758146e+00,3.512213248845136859e-01
2.770909090909090544e+00,6.054949494949495303e+00,3.549013119706554420e-01
2.770909090909090544e+00,5.952323232323232460e+00,3.582239435193388388e-01
2.770909090909090544e+00,5.849696969696969617e+00,3.611858739222416625e-01
2.770909090909090544e+00,5.747070707070707662e+00,3.637841207665203358e-01
2.770909090909090544e+00,5.644444444444444819e+00,3.660160678378465149e-01
2.770909090909090544e+00,5.541818181818181976e+00,3.678794677547136405e-01
2.770909090909090544e+00,5.439191919191920022e+00,3.693724442313588430e-01
2.770909090909090544e+00,5.336565656565657179e+00,3.704934939670245231e-01
2.770909090909090544e+00,5.233939393939394336e+00,3.712414881596540206e-01
2.770909090909090544e+00,5.131313131313131493e+00,3.716156736425002549e-01
2.770909090909090544e+00,5.028686868686868650e+00,3.716156736425002549e-01
2.770909090909090544e+00,4.926060606060606695e+00,3.712414881596540206e-01
2.770909090909090544e+00,4.823434343434343852e+00,3.704934939670245231e-01
2.770909090909090544e+00,4.720808080808081009e+00,3.693724442313588430e-01
2.770909090909090544e+00,4.618181818181819054e+00,3.678794677547135850e-01
2.770909090909090544e+00,4.515555555555556211e+00,3.660160678378465149e-01
